125
125
-0,018779218
-0,2753898
0,21501529
0,3383363
-0,10698837
-0,22131768
0,32914418
-0,31130743
-0,39313748
-0,45394808
-0,26718193
0,27952683
-0,4756294
0,3356393
-0,026326597
-0,45905852
-0,26607674
0,2806309
0,0020250678
-0,051390678
0,30860054
-0,10108465
-0,024090707
-0,1728439
0,06553084
0,33481383
-0,096182555
-0,21806112
0,16162103
-0,05465859
-0,40199083
0,17222959
-0,20425335
0,10342771
-0,07318586
-0,40877005
0,15789342
-0,11294708
-0,17483988
-0,3489838
0,24825424
-0,29643923
0,32224077
-0,14232635
-0,14096263
0,30888575
0,11746961
-0,44802
0,46379995
-0,0020020604
0,43776274
0,32730937
0,18312353
0,37219393
-0,06046942
0,32087898
-0,16222656
-0,3042501
0,36786956
0,15962684
-0,22777247
0,47922403
0,37183136
-0,41193905
-0,3185007
0,1954161
0,36102796
-0,44038522
0,4354856
0,21786022
0,08936012
-0,480151
0,023758411
-0,19287768
0,2589327
-0,19419557
-0,3878538
-0,42383668
-0,4562364
0,2959712
-0,46746805
0,2312237
-0,12549487
-0,13884318
-0,13283056
0,21716046
-0,037573934
-0,332865
-0,43427533
-0,25063115
0,41474903
0,37671894
-0,112062365
0,19797921
-0,1962736
0,15553218
0,32871658
0,27920866
-0,34286124
-0,079573244
0,25390333
0,4315918
0,1964693
0,4642002
-0,31508985
-0,033552557
0,4591064
-0,22373372
-0,18546903
0,42532146
-0,38642573
-0,030706137
0,44464958
0,03381622
-0,38658893
-0,22671336
0,10189432
0,015858173
0,40175903
0,43269724
-0,18318012
0,2553196
0,18310273
0,1834529
0,43832612
-0,19093752
-0,008782357
-0,36984047
-0,29014754
0,15013158
0,3057143
-0,37482366
-0,45027104
-0,3588768
0,39811897
-0,3044349
-0,47752047
-0,026802808
-0,37524596
0,053726733
-0,2980621
0,073308885
-0,44098774
0,2818141
-0,14779794
0,31465358
-0,3495183
0,039052427
-0,07027924
0,49333912
0,4503997
0,4270079
0,33179218
-0,16091439
-0,0068739057
0,20499873
-0,22020087
0,2928102
0,16906637
-0,46350804
0,45494646
-0,38121942
-0,21297571
-0,48654413
-0,13739553
0,29361725
-0,40233967
-0,013037026
0,14103878
0,46446383
0,25815433
-0,4232102
0,4217056
-0,1331136
-0,48250026
-0,28042173
0,23389155
-0,41459322
0,48241735
-0,042407364
-0,4710464
0,37296778
-0,12229088
0,3071102
0,4728666
-0,09814483
0,06792164
0,4024083
-0,20732567
-0,46365055
-0,057848692
0,21801919
-0,20409676
-0,32355106
0,29048485
-0,26011017
0,008872986
0,40267783
-0,4918128
-0,03162366
0,27338898
-0,38983914
0,45060217
-0,15991062
0,005924225
-0,495575
-0,1555537
-0,29958707
0,3955822
-0,27430707
-0,33792263
-0,48986143
-0,31048208
-0,38167378
-0,33423108
-0,16287145
0,16019422
-0,3186269
0,028535366
0,38374603
-0,43210372
0,23420072
0,034631252
0,43691754
0,014662981
0,4115312
-0,22629103
-0,3477282
0,28177416
-0,021302164
0,22214091
0,147434
0,12951857
0,20330876
-0,061835796
0,3130917
0,28689826
-0,4558172
-0,017837226
0,012591481
-0,23244971
-0,35539895
0,2537055
0,20025879
-0,36580718
0,32877707
0,23834479
0,080200315
0,43186325
-0,14480644
0,2018888
0,47168374
0,24564117
-0,034351975
0,33011144
-0,11937314
0,13068557
-0,19269189
0,10936916
-0,44025412
0,30836642
-0,21962595
0,09882951
0,03181225
-0,123961836
0,23683262
-0,056657523
-0,20351878
0,28093714
-0,25507754
-0,29525456
-0,47452956
-0,36626852
0,29653
0,13244641
0,11866099
-0,2219958
-0,4870251
0,12068957
-0,15105572
-0,42149395
-0,2864956
-0,30490023
-0,16962716
-0,2875615
-0,24646747
-0,4540587
-0,21543488
-0,17291191
0,18740928
-0,37330824
-0,09996459
0,3393225
0,21177852
-0,37250206
-0,38315815
-0,18780643
0,2659418
-0,260081
-0,24210334
0,35270607
0,40201163
0,25774395
-0,03513238
-0,051235646
-0,42618942
-0,23710316
0,081930935
0,48902214
-0,002450645
0,4010166
0,21367753
-0,3722911
0,23378193
0,06079024
0,34189326
-0,17942616
-0,28382128
0,48400915
-0,009383023
0,06336224
0,077326596
-0,114066154
-0,018791467
0,45203185
-0,3507915
0,20008326
0,38321936
-0,146747
-0,43761265
-0,14924976
0,23789185
0,30948555
-0,20643985
-0,21747443
-0,1920076
-0,32487327
-0,38486522
0,11530131
-0,09864387
-0,25272256
0,16591865
-0,41977155
-0,2206145
0,3475445
0,2709515
-0,46745294
-0,020819813
0,34324294
-0,16585207
-0,14816374
-0,34784994
0,46528304
-0,076287866
0,1412794
-0,38615108
0,36980593
-0,36203754
0,07632476
0,27613145
0,118133485
0,16116214
-0,2571171
0,13942146
0,46007007
0,087427795
0,3868389
-0,00011855364
-0,14938864
-0,05718422
0,38783038
-0,10887569
-0,27951568
0,1422416
0,15430993
-0,07481462
0,4550377
0,47198504
-0,34345835
-0,018646479
0,39548987
-0,06417611
0,20755607
0,40237707
0,40061587
0,011733115
0,063952684
0,23380268
0,031861365
-0,2305243
0,22724843
-0,39641654
0,24315143
0,39271253
-0,04109028
0,16165364
-0,38135883
0,31212717
0,020817399
-0,42933616
0,023411036
-0,3033658
0,26603156
-0,29736656
0,4048882
-0,069414616
0,29216874
0,43516535
-0,18310589
-0,26059818
-0,15877962
0,17694837
0,082596004
0,39851993
0,07756263
0,36180097
-0,45919865
-0,1022096
0,12986249
-0,23696706
0,0749585
0,1659084
0,36721075
-0,05643043
-0,03177932
0,29346067
-0,4137438
-0,44061384
-0,45796824
-0,39477807
0,37985003
-0,41786626
0,047877252
-0,3846874
0,3633287
0,051459253
0,19425172
-0,48861307
0,31167924
-0,34008592
0,29550165
-0,42245492
-0,113144904
0,44761795
-0,3561715
-0,46133816
-0,21120518
-0,1367797
-0,014368981
0,11857849
-0,11973408
-0,24447384
-0,0842717
-0,08980483
0,40789044
0,40082937
0,23937732
-0,27395427
0,10597843
0,33369982
0,08603984
0,0868212
0,01027894
-0,19401789
-0,4411446
-0,49002776
0,2779463
0,36951852
0,21345621
0,19635385
0,084887505
-0,032040775
-0,37630153
0,4293087
-0,10650274
-0,26994127
0,46626574
0,35457683
0,39729893
0,34702897
-0,37626144
0,43449587
0,1925441
0,08223945
-0,020195693
-0,058220208
-0,20476243
-0,0054242313
0,3556453
-0,41631705
-0,4870584
0,20744199
0,46998304
0,16854161
0,13726717
-0,33004916
-0,11194834
0,12590069
0,19413173
0,013623774
-0,09996107
-0,19329724
-0,17281318
-0,22991925
-0,32439572
0,05550319
0,03303659
-0,39290813
-0,2286298
-0,42079058
-0,23066637
-0,14814356
-0,078357995
0,4188789
0,46240115
0,10721034
0,46493638
-0,38062325
0,41544402
-0,31777838
-0,10976493
0,44438243
0,05839604
0,29429144
0,10366297
-0,08892262
-0,20679212
0,39196157
-0,009863615
-0,44677117
-0,21302557
-0,121966064
-0,13774988
-0,47505897
-0,3337825
-0,26137716
-0,37502202
-0,045417428
0,04377526
-0,2810377
0,26599413
-0,45480296
0,38198388
-0,35472053
0,26729584
-0,006836176
0,16860306
0,14327902
-0,27179462
0,16099542
-0,30033112
-0,054683775
-0,14642274
0,22230548
0,3012547
0,34218627
0,30883902
0,051702082
0,122947335
0,22053355
-0,20284787
0,42344344
-0,3201272
-0,04759103
-0,062291235
-0,18455371
-0,42289746
0,023450375
-0,47871295
0,3403626
-0,14805436
-0,03844875
0,227965
-0,3593529
0,25482708
-0,16393974
-0,14961338
0,1905545
-0,17006788
-0,46619868
0,119804144
-0,39162698
0,2893902
-0,33692318
0,44455004
0,14056939
-0,3746267
-0,33886135
-0,43642294
-0,11308402
0,30552655
0,121578455
0,35680908
-0,14598078
0,3278576
-0,092172384
-0,47346804
0,10526979
-0,041279912
0,37239373
0,49355865
-0,12728715
-0,14208287
0,17385054
-0,3873584
0,05070716
0,0055944324
-0,31946144
-0,3446633
-0,38296476
0,139822
-0,46026492
0,1595186
0,1353178
-0,2561107
-0,4076209
-0,37506315
0,45948565
-0,3151632
-0,30410445
-0,48283255
0,278342
-0,16804832
0,31105393
-0,47657326
-0,41496006
-0,34249833
-0,25198674
0,05430925
-0,12808341
-0,08026242
-0,48923898
-0,28885812
0,031843305
-0,032275796
-0,06910446
0,32764906
-0,18892255
-0,21953112
0,45872283
-0,31388998
0,4437408
-0,15548152
-0,2403019
-0,28291905
-0,18974522
-0,20724428
0,051575482
-0,19523808
0,45681494
0,28760344
0,47261316
0,036002815
0,07881695
-0,42538804
0,38971364
0,40879732
-0,3112172
-0,06358865
-0,37127817
-0,49196568
0,46710825
-0,3313656
0,06811333
0,1997965
-0,36712217
-0,23758832
-0,47278872
0,10537189
0,35349047
0,3057785
0,17925894
-0,4911046
-0,39327428
-0,20594966
-0,12649226
-0,27910703
-0,079812795
0,36683047
-0,29426423
0,46259063
0,48348147
0,23706877
-0,4188955
0,43865222
-0,26322615
-0,4386769
0,3392762
-0,43830395
-0,33415714
-0,38561141
-0,313711
-0,2666787
0,22733063
0,37997454
-0,44160122
0,3904742
0,32207006
-0,266251
0,14365846
0,3575356
-0,2831159
-0,1250427
-0,4985389
-0,07097539
-0,23801208
-0,45675033
0,45396835
0,07589835
0,1662721
0,084866405
0,25452226
0,4231066
0,06296849
-0,29099572
-0,37142342
-0,107690156
-0,21555483
0,044607878
0,098997414
-0,2601955
-0,33413363
-0,077447414
-0,12891203
-0,059499115
0,14458978
-0,38918853
0,27009326
-0,32789946
0,29212075
-0,17150107
-0,21994033
0,13573581
-0,38299155
-0,005798608
-0,32290474
-0,37267983
0,34184355
0,2775585
-0,23882338
0,4165464
-0,0037913322
-0,26376614
0,12354684
-0,12538022
-0,23770964
-0,04120058
0,09550434
-0,17545101
0,3603357
0,39316422
-0,3401459
0,3713389
0,0016703606
-0,24426657
-0,41437766
0,295915
0,41164672
-0,42800876
-0,11316037
0,18544573
0,33460647
0,20512146
0,4257698
-0,2870909
0,120512605
0,44653022
-0,38897938
0,0981524
-0,0035994053
-0,4306916
-0,47042903
0,38734668
-0,026567876
-0,48174068
0,015742838
0,25665867
0,06471777
0,30110234
0,36380744
0,21836
-0,42427087
-0,0542275
-0,23528421
-0,4732218
0,1289398
0,42158383
0,36247832
0,033097804
0,30940562
0,2545504
0,24465847
-0,26577717
-0,19007763
-0,32038665
-0,27214843
0,19644159
0,025936007
-0,2076458
0,07721841
0,19533724
0,34309012
-0,31219754
-0,47935084
0,19293231
-0,047555655
-0,2425729
0,18475646
0,43634856
0,27319282
-0,21414477
-0,058986306
-0,098804414
-0,26509625
0,007977903
-0,11923149
0,4127555
-0,0761466
0,24450314
-0,37484026
-0,3240747
-0,35944927
0,12203342
-0,27236065
-0,38443854
0,41198552
-0,07273826
-0,18671328
0,18393499
0,23571497
0,4132533
-0,30823398
-0,37607437
-0,15739661
-0,3506891
0,35209703
0,47890425
0,18387794
0,264421
-0,14451909
-0,45005342
-0,27879226
-0,020543277
-0,4063581
0,0293836
-0,116241366
0,44331777
-0,2858686
0,19458574
0,09838158
-0,22537282
0,27147907
-0,39765602
0,17809659
-0,32573122
-0,19116366
0,021567464
-0,2511652
-0,23738307
0,29946905
0,015497863
-0,42887616
-0,3253738
0,11337924
0,22512943
0,37566686
-0,13107014
0,26695895
-0,4199245
0,33629
-0,42704758
0,26763487
-0,2972229
-0,39316767
0,30290484
-0,15209505
-0,3076812
0,15783387
-0,038817495
0,24488282
0,092645705
-0,30316186
-0,27814662
0,05000037
0,2172088
-0,121727645
0,38323998
0,3011576
-0,24459541
-0,017615229
0,19745684
-0,3256336
-0,09155923
0,15004861
0,1275937
0,11933875
-0,47919413
-0,32143778
0,24057114
0,16791832
-0,27118003
0,39712667
0,02325362
-0,34244922
-0,27828807
-0,36544502
0,37260652
-0,3849578
0,3971873
-0,36018723
-0,061254293
-0,32781994
0,37133187
0,28957635
-0,14965409
0,097270906
0,3087536
0,28979588
-0,4656409
0,08526099
-0,25911576
0,38978142
0,40662885
0,13054848
0,17709202
0,16835791
-0,1668118
0,006939888
0,2950514
-0,37821817
0,077359855
-0,33293027
0,022935987
-0,11539602
0,41125333
-0,23413312
-0,33747262
0,20553946
-0,28919876
0,16112
0,228903
-0,3985609
-0,08967742
-0,18152079
0,2087233
-0,488888
-0,0665836
0,00059974194
0,24552763
-0,05005738
-0,45200145
-0,23145366
0,23723763
0,2156893
0,12006438
-0,03314233
-0,20074838
0,23579723
0,20191365
0,15953779
-0,19406682
0,21382064
0,13744086
0,12220055
-0,2826447
0,18558818
0,19765669
0,06999904
0,04944396
0,16645885
0,22195232
0,34826946
0,45452738
0,4805495
-0,07510522
0,35968822
-0,30188388
-0,4966628
0,14736313
-0,45220062
0,46978426
-0,1741296
0,3294183
0,058320045
0,328206
0,25998086
-0,34158313
0,24636167
0,13831669
0,02025044
-0,3059315
-0,22361544
0,31936568
0,2592724
0,02245289
0,017418265
-0,18280655
0,08563787
0,37877154
-0,084304124
0,28850347
-0,09583259
-0,122829676
0,22747302
-0,09354493
0,2728194
-0,40310514
-0,23414227
0,36839855
0,10322958
-0,4371407
0,19456285
0,032708585
0,1331433
0,19693768
0,22760624
0,1952976
-0,2546757
-0,17033613
-0,10136533
-0,29400045
-0,29883268
0,4398209
-0,16813004
-0,16707683
-0,08492908
-0,05807054
0,42744863
0,41605353
0,18161154
0,28521758
-0,43120056
-0,0016176999
0,059877872
-0,09292057
0,29052
0,15845126
-0,024137527
-0,42404377
-0,45054898
-0,0057837963
0,025729895
0,46852797
-0,15457308
-0,45235538
-0,13055915
0,46126348
-0,46616444
0,4690218
-0,23256207
-0,35562527
0,3246405
0,15719712
-0,49862885
0,009303153
-0,01621586
0,29087102
0,056919813
0,34521925
-0,35898647
-0,4003563
0,4337656
-0,44080654
0,17478561
0,43968958
-0,45109943
-0,4474744
0,21137309
-0,2189079
-0,25390363
0,22165126
0,31466442
0,22464728
-0,12023175
0,07172781
-0,31025445
0,46775687
0,123490036
-0,42329565
-0,3596427
-0,47531435
0,009263396
0,36435097
-0,10979533
-0,35443386
-0,007665038
0,4377514
-0,12989464
0,4248523
0,4487654
-0,30488992
0,3224222
0,4249848
0,22450769
-0,24345604
0,17878747
0,20313466
-0,018077105
-0,20211565
0,39612877
-0,19307277
0,17861813
-0,26781774
0,16853458
0,40673643
0,33537966
0,1460945
0,04350972
0,37080306
0,068388104
0,23017275
-0,25892842
-0,40789914
-0,4645744
0,24474812
-0,2823488
-0,13502353
-0,32857317
0,3754838
-0,48018482
0,0398342
0,16697037
-0,122981876
0,22714317
0,20884234
0,44201946
-0,36879927
-0,4052683
-0,35210037
-0,059257746
0,24893475
0,42874366
0,06548798
-0,439725
0,16833895
0,02352053
0,39334053
0,25590575
0,16351193
-0,08448836
-0,23271012
0,43349075
-0,39728895
-0,21994269
-0,2116009
0,33512962
-0,48184228
0,040992737
0,13291728
-0,026592374
0,1883384
-0,41097867
0,47760183
0,30607277
-0,0036559403
0,4343015
0,48873758
-0,31879765
0,22551847
-0,3266884
0,05902952
0,3696308
-0,027751446
-0,4041077
0,0782879
-0,3556133
-0,20911846
0,054589152
-0,084901184
-0,190487
-0,13264954
-0,0071846843
0,34837592
-0,07753286
0,37619
-0,42034063
-0,41671252
-0,3639987
0,4317904
-0,26255214
-0,082140684
-0,053821713
0,37278038
-0,2215209
0,3674459
0,22175735
-0,49427688
-0,35063887
-0,24657395
-0,30389562
0,37423223
0,16323781
0,41662997
0,11351365
0,3295576
-0,09930864
-0,22828734
-0,13094833
0,41478282
0,42239475
0,018677175
-0,05315703
-0,487892
0,4676453
0,17778742
0,44570875
0,10417545
0,3405246
-0,25443858
0,40880722
0,18401426
-0,081395954
0,076147795
-0,20759863
-0,0022705495
0,43207896
0,34237581
-0,22047085
0,17379546
-0,4558733
0,42777127
0,30881447
-0,07039446
-0,30288696
0,48203802
-0,284309
-0,14802766
0,23189104
-0,049305648
0,44562763
-0,3607564
0,2628407
-0,38202596
0,42457634
-0,08337423
-0,09976438
-0,46659997
-0,37656206
-0,31442878
0,47443604
-0,4014799
-0,23931846
-0,057056546
-0,47137523
-0,124225974
-0,3819481
-0,11204234
0,36335266
0,28065526
-0,31858796
-0,38713452
0,4082721
0,33835036
0,39323658
-0,3671928
-0,09636885
-0,19282395
0,44811082
0,26431924
0,21285516
0,058259666
0,42237484
-0,20659849
-0,41362047
-0,28194398
-0,1891607
-0,28227732
0,34141666
-0,013352871
0,4419331
0,3828053
0,23190278
0,074792564
-0,49837843
-0,1789572
0,026983678
-0,38239402
-0,024487376
0,41493505
-0,4728162
-0,17419028
0,47809976
-0,40397424
-0,07922268
0,055149138
0,12302452
0,48948956
-0,27110887
-0,43942437
0,06568575
0,054807782
0,21102625
0,1712392
0,21168774
0,061364233
0,27554852
-0,24858075
-0,40092874
-0,46166557
0,2679423
-0,22510985
0,3788219
-0,41308463
-0,42475343
-0,39263064
-0,1546636
0,3756898
-0,13582674
0,18248045
0,016155422
0,49152917
0,12542057
0,32148725
-0,12908971
0,043676198
-0,0885506
0,08243543
-0,061555415
0,4048488
-0,49994892
-0,008771747
-0,19948536
0,056213856
0,19870251
0,4369985
0,3746152
-0,33337355
-0,43765378
-0,38383937
0,0013384819
0,15875351
-0,063732326
0,49020576
0,08750749
0,008570015
-0,20528558
-0,0848577
0,13693082
0,18605876
0,22928578
0,37186015
-0,266773
0,11906254
-0,32013112
-0,3953213
0,45678747
0,46028656
-0,05053547
-0,38598788
-0,3330863
-0,33488637
0,19511169
0,032811105
-0,21651918
-0,17614937
-0,07449949
-0,22310123
0,42894065
0,43205607
-0,22304684
0,3960461
0,12053931
0,10424346
0,30076516
-0,047713876
-0,23016295
0,018498123
0,4587164
-0,010035843
-0,3315682
0,2943011
0,45671386
0,017202556
-0,101337224
-0,20052963
-0,1585981
0,3242587
0,32957816
0,1387127
-0,10726479
-0,4131623
-0,3672415
-0,33253568
0,27023077
0,37871206
0,21904379
0,4355412
-0,10619196
0,38319397
-0,3764062
-0,049533248
0,316988
-0,42966008
-0,080445975
-0,37081867
0,44381642
0,11329025
0,2887079
-0,2910434
-0,16741309
0,18214267
-0,07219347
-0,49393895
0,15979737
0,28615248
-0,39730996
0,37842607
-0,44118828
0,12550545
0,33373994
-0,07634872
-0,023539066
-0,030487716
-0,3190478
-0,35599667
0,4761948
-0,18239176
0,440535
-0,15929326
-0,29756874
-0,3443055
0,32279843
0,41318297
-0,11170274
0,38353974
-0,39740908
-0,33080083
-0,15582824
0,15021694
-0,34661943
0,28006566
-0,22053128
0,42056215
0,3822773
0,03774631
-0,3730746
-0,48237073
0,09916705
-0,12750119
-0,19016713
0,034920454
0,26641697
0,2792731
-0,046066552
-0,24979267
-0,06272012
-0,18064922
-0,31353557
0,41546255
-0,4347248
0,15028673
0,244852
-0,4628416
-0,47856423
0,4724018
-0,26032704
-0,3054584
0,27400678
0,28532618
-0,40016502
0,31047547
0,25035286
-0,10986167
-0,3955812
0,033545017
-0,1555847
-0,24378553
0,26849234
0,12378514
-0,25728673
-0,3308357
0,02753675
-0,49516243
-0,098401934
0,21308738
-0,10133943
-0,046810806
0,27346188
0,44595098
-0,4429665
-0,12849033
0,13981593
0,01194489
0,2321434
-0,49900407
-0,100040734
-0,18927968
-0,034696102
0,03249824
0,04397428
0,4021489
0,2903468
-0,15609586
0,25104672
0,43325436
0,10280305
-0,07697353
0,18181735
-0,13576978
-0,20507959
-0,45627448
-0,046955973
-0,25652376
-0,008924365
0,20589322
-0,33499092
-0,025855035
0,31458122
-0,01969394
0,23926103
0,12618113
0,1909113
0,42463237
-0,18798772
0,46804255
-0,28222534
-0,08469349
0,28240305
0,059835434
0,2939803
-0,17357406
0,4776886
0,48329264
0,15896851
0,32981122
-0,11082107
-0,43073884
0,37449133
0,19398493
0,34143192
-0,31817204
-0,49945283
0,45849776
-0,49083868
0,012007713
-0,18693516
-0,0028407872
0,18220305
-0,47556928
0,2489115
0,17629457
-0,4225012
0,21723336
-0,49139795
0,010284424
-0,04493293
-0,46429774
0,43918258
-0,17525932
-0,4784762
-0,43793628
0,1375289
-0,32743168
0,3838237
-0,47423154
0,479501
-0,38513598
-0,0006632805
-0,13065013
-0,14709628
-0,03586611
-0,26504117
0,41012794
0,38464332
0,029368758
-0,30386862
-0,27512494
0,25433952
-0,4190826
0,14283258
0,0041192174
0,28495735
0,485981
-0,07687062
0,48153943
-0,40945652
-0,33076927
-0,11929175
-0,08468947
0,40093565
0,33401102
0,04483384
-0,3185424
0,13645661
-0,3089609
0,45075732
-0,19111791
0,17891347
0,42358273
-0,27232754
-0,114224195
0,23997813
-0,1456005
-0,0394125
-0,4518398
-0,0018471777
0,09946877
-0,4967697
0,11806083
-0,085662395
-0,46649486
-0,053402036
0,39449126
-0,27785993
0,46924907
0,15771508
0,42539972
0,49796677
-0,11983892
0,39213347
0,24472237
0,459408
0,097495794
-0,19256079
-0,43211895
0,35811585
0,12812221
-0,25476852
0,33775026
-0,096007586
-0,36978805
-0,40253887
0,16596013
0,22494268
0,10515833
-0,046699077
0,37665915
-0,17586303
0,47120297
0,054959297
-0,12453851
0,2335676
0,3876862
0,21712333
0,2191537
-0,19886053
-0,40540293
-0,255116
-0,45587173
0,29145104
0,326841
0,07872325
0,22373414
0,3470798
-0,39871556
-0,37003106
-0,27137712
0,056675315
-0,2767617
-0,2539026
0,16107458
-0,28331745
0,35718244
-0,19945735
-0,34620565
-0,19410977
0,49621236
0,22201043
0,2704301
-0,024447232
0,066658854
0,2305749
0,090931
0,40383625
0,33126318
-0,046255082
-0,21455422
